Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
06:00,0.12°,69.47°,20.53°,-159.47°,491.36168
06:05,1.09°,69.15°,20.85°,-159.15°,52.49142
06:10,2.12°,68.82°,21.18°,-158.82°,27.00830
06:15,3.18°,68.48°,21.52°,-158.48°,17.99142
06:20,4.26°,68.14°,21.86°,-158.14°,13.42638
06:25,5.35°,67.78°,22.22°,-157.78°,10.68112
06:30,6.44°,67.41°,22.59°,-157.41°,8.85491
06:35,7.54°,67.04°,22.96°,-157.04°,7.55500
06:40,8.64°,66.65°,23.35°,-156.65°,6.58317
06:45,9.73°,66.25°,23.75°,-156.25°,5.82934
06:50,10.83°,65.84°,24.16°,-155.84°,5.22757
06:55,11.92°,65.42°,24.58°,-155.42°,4.73602
07:00,13.01°,64.99°,25.01°,-154.99°,4.32684
07:05,14.10°,64.55°,25.45°,-154.55°,3.98082
07:10,15.19°,64.09°,25.91°,-154.09°,3.68428
07:15,16.27°,63.62°,26.38°,-153.62°,3.42722
07:20,17.34°,63.14°,26.86°,-153.14°,3.20217
07:25,18.42°,62.64°,27.36°,-152.64°,3.00341
07:30,19.48°,62.13°,27.87°,-152.13°,2.82653
07:35,20.55°,61.60°,28.40°,-151.60°,2.66804
07:40,21.60°,61.06°,28.94°,-151.06°,2.52516
07:45,22.66°,60.50°,29.50°,-150.50°,2.39565
07:50,23.70°,59.92°,30.08°,-149.92°,2.27768
07:55,24.74°,59.33°,30.67°,-149.33°,2.16973
08:00,25.78°,58.72°,31.28°,-148.72°,2.07056
08:05,26.81°,58.08°,31.92°,-148.08°,1.97911
08:10,27.83°,57.43°,32.57°,-147.43°,1.89450
08:15,28.84°,56.76°,33.24°,-146.76°,1.81597
08:20,29.85°,56.06°,33.94°,-146.06°,1.74288
08:25,30.84°,55.34°,34.66°,-145.34°,1.67467
08:30,31.83°,54.60°,35.40°,-144.60°,1.61087
08:35,32.81°,53.83°,36.17°,-143.83°,1.55107
08:40,33.78°,53.04°,36.96°,-143.04°,1.49490
08:45,34.74°,52.22°,37.78°,-142.22°,1.44205
08:50,35.69°,51.38°,38.62°,-141.38°,1.39224
08:55,36.63°,50.50°,39.50°,-140.50°,1.34523
09:00,37.55°,49.59°,40.41°,-139.59°,1.30081
09:05,38.46°,48.66°,41.34°,-138.66°,1.25878
09:10,39.36°,47.68°,42.32°,-137.68°,1.21898
09:15,40.25°,46.68°,43.32°,-136.68°,1.18125
09:20,41.12°,45.64°,44.36°,-135.64°,1.14548
09:25,41.98°,44.57°,45.43°,-134.57°,1.11154
09:30,42.82°,43.45°,46.55°,-133.45°,1.07932
09:35,43.64°,42.30°,47.70°,-132.30°,1.04875
09:40,44.44°,41.11°,48.89°,-131.11°,1.01972
09:45,45.22°,39.88°,50.12°,-129.88°,0.99219
09:50,45.99°,38.60°,51.40°,-128.60°,0.96607
09:55,46.73°,37.28°,52.72°,-127.28°,0.94133
10:00,47.45°,35.92°,54.08°,-125.92°,0.91790
10:05,48.15°,34.51°,55.49°,-124.51°,0.89575
10:10,48.82°,33.06°,56.94°,-123.06°,0.87484
10:15,49.46°,31.55°,58.45°,-121.55°,0.85515
10:20,50.08°,30.01°,59.99°,-120.01°,0.83664
10:25,50.67°,28.41°,61.59°,-118.41°,0.81930
10:30,51.23°,26.77°,63.23°,-116.77°,0.80311
10:35,51.76°,25.09°,64.91°,-115.09°,0.78805
10:40,52.26°,23.36°,66.64°,-113.36°,0.77413
10:45,52.72°,21.58°,68.42°,-111.58°,0.76132
10:50,53.14°,19.77°,70.23°,-109.77°,0.74963
10:55,53.53°,17.91°,72.09°,-107.91°,0.73905
11:00,53.89°,16.02°,73.98°,-106.02°,0.72958
11:05,54.20°,14.09°,75.91°,-104.09°,0.72122
11:10,54.47°,12.13°,77.87°,-102.13°,0.71397
11:15,54.71°,10.14°,79.86°,-100.14°,0.70784
11:20,54.90°,8.13°,81.87°,-98.13°,0.70283
11:25,55.05°,6.10°,83.90°,-96.10°,0.69893
11:30,55.16°,4.06°,85.94°,-94.06°,0.69616
11:35,55.22°,2.00°,88.00°,-92.00°,0.69450
11:40,55.24°,-0.06°,90.06°,-89.94°,0.69397
11:45,55.22°,-2.12°,92.12°,-87.88°,0.69456
11:50,55.15°,-4.17°,94.17°,-85.83°,0.69628
