Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
05:55,-0.73°,71.57°,18.43°,-161.57°,--
06:00,0.57°,71.25°,18.75°,-161.25°,100.74493
06:05,1.59°,70.92°,19.08°,-160.92°,36.13880
06:10,2.65°,70.59°,19.41°,-160.59°,21.64572
06:15,3.73°,70.25°,19.75°,-160.25°,15.34030
06:20,4.83°,69.90°,20.10°,-159.90°,11.83972
06:25,5.94°,69.54°,20.46°,-159.54°,9.61865
06:30,7.05°,69.17°,20.83°,-159.17°,8.09015
06:35,8.16°,68.80°,21.20°,-158.80°,6.97482
06:40,9.27°,68.41°,21.59°,-158.41°,6.12543
06:45,10.38°,68.01°,21.99°,-158.01°,5.45708
06:50,11.49°,67.61°,22.39°,-157.61°,4.91740
06:55,12.60°,67.19°,22.81°,-157.19°,4.47241
07:00,13.71°,66.76°,23.24°,-156.76°,4.09908
07:05,14.81°,66.32°,23.68°,-156.32°,3.78126
07:10,15.91°,65.86°,24.14°,-155.86°,3.50733
07:15,17.01°,65.39°,24.61°,-155.39°,3.26868
07:20,18.10°,64.91°,25.09°,-154.91°,3.05881
07:25,19.19°,64.42°,25.58°,-154.42°,2.87274
07:30,20.28°,63.91°,26.09°,-153.91°,2.70655
07:35,21.36°,63.39°,26.61°,-153.39°,2.55717
07:40,22.43°,62.85°,27.15°,-152.85°,2.42211
07:45,23.50°,62.29°,27.71°,-152.29°,2.29935
07:50,24.57°,61.72°,28.28°,-151.72°,2.18726
07:55,25.63°,61.13°,28.87°,-151.13°,2.08445
08:00,26.68°,60.52°,29.48°,-150.52°,1.98978
08:05,27.73°,59.89°,30.11°,-149.89°,1.90232
08:10,28.77°,59.24°,30.76°,-149.24°,1.82123
08:15,29.80°,58.57°,31.43°,-148.57°,1.74583
08:20,30.83°,57.88°,32.12°,-147.88°,1.67552
08:25,31.85°,57.17°,32.83°,-147.17°,1.60980
08:30,32.86°,56.43°,33.57°,-146.43°,1.54823
08:35,33.86°,55.66°,34.34°,-145.66°,1.49042
08:40,34.85°,54.87°,35.13°,-144.87°,1.43604
08:45,35.83°,54.06°,35.94°,-144.06°,1.38478
08:50,36.81°,53.21°,36.79°,-143.21°,1.33641
08:55,37.77°,52.33°,37.67°,-142.33°,1.29068
09:00,38.72°,51.42°,38.58°,-141.42°,1.24741
09:05,39.66°,50.48°,39.52°,-140.48°,1.20641
09:10,40.58°,49.51°,40.49°,-139.51°,1.16752
09:15,41.49°,48.50°,41.50°,-138.50°,1.13061
09:20,42.39°,47.45°,42.55°,-137.45°,1.09556
09:25,43.27°,46.37°,43.63°,-136.37°,1.06225
