Time,Solar Position,,,Shadow Projection,
12:40,58.22°,-27.89°,117.89°,-62.11°,0.61957
12:45,57.64°,-29.90°,119.90°,-60.10°,0.63376
12:50,57.02°,-31.83°,121.83°,-58.17°,0.64903
12:55,56.36°,-33.70°,123.70°,-56.30°,0.66536
13:00,55.68°,-35.49°,125.49°,-54.51°,0.68277
13:05,54.96°,-37.22°,127.22°,-52.78°,0.70126
13:10,54.22°,-38.88°,128.88°,-51.12°,0.72082
13:15,53.44°,-40.47°,130.47°,-49.53°,0.74147
13:20,52.65°,-42.00°,132.00°,-48.00°,0.76323
13:25,51.83°,-43.46°,133.46°,-46.54°,0.78612
13:30,50.99°,-44.87°,134.87°,-45.13°,0.81016
13:35,50.12°,-46.22°,136.22°,-43.78°,0.83540
13:40,49.24°,-47.51°,137.51°,-42.49°,0.86185
13:45,48.34°,-48.75°,138.75°,-41.25°,0.88959
13:50,47.43°,-49.94°,139.94°,-40.06°,0.91865
13:55,46.50°,-51.08°,141.08°,-38.92°,0.94911
14:00,45.55°,-52.18°,142.18°,-37.82°,0.98102
14:05,44.59°,-53.23°,143.23°,-36.77°,1.01448
14:10,43.61°,-54.25°,144.25°,-35.75°,1.04958
14:15,42.63°,-55.22°,145.22°,-34.78°,1.08642
14:20,41.63°,-56.16°,146.16°,-33.84°,1.12511
14:25,40.62°,-57.06°,147.06°,-32.94°,1.16579
14:30,39.60°,-57.92°,147.92°,-32.08°,1.20861
14:35,38.58°,-58.76°,148.76°,-31.24°,1.25373
14:40,37.54°,-59.56°,149.56°,-30.44°,1.30135
14:45,36.49°,-60.34°,150.34°,-29.66°,1.35168
14:50,35.44°,-61.09°,151.09°,-28.91°,1.40497
14:55,34.38°,-61.81°,151.81°,-28.19°,1.46149
15:00,33.31°,-62.51°,152.51°,-27.49°,1.52156
15:05,32.24°,-63.18°,153.18°,-26.82°,1.58554
15:10,31.16°,-63.84°,153.84°,-26.16°,1.65385
15:15,30.07°,-64.47°,154.47°,-25.53°,1.72697
15:20,28.98°,-65.08°,155.08°,-24.92°,1.80545
15:25,27.88°,-65.67°,155.67°,-24.33°,1.88994
15:30,26.78°,-66.25°,156.25°,-23.75°,1.98121
15:35,25.68°,-66.80°,156.80°,-23.20°,2.08014
15:40,24.56°,-67.34°,157.34°,-22.66°,2.18781
15:45,23.45°,-67.87°,157.87°,-22.13°,2.30547
15:50,22.33°,-68.38°,158.38°,-21.62°,2.43467
15:55,21.21°,-68.87°,158.87°,-21.13°,2.57727
16:00,20.08°,-69.36°,159.36°,-20.64°,2.73556
16:05,18.95°,-69.83°,159.83°,-20.17°,2.91238
16:10,17.82°,-70.28°,160.28°,-19.72°,3.11131
16:15,16.68°,-70.73°,160.73°,-19.27°,3.33692
16:20,15.54°,-71.16°,161.16°,-18.84°,3.59510
16:25,14.40°,-71.58°,161.58°,-18.42°,3.89365
16:30,13.26°,-72.00°,162.00°,-18.00°,4.24305
16:35,12.12°,-72.40°,162.40°,-17.60°,4.65771
16:40,10.97°,-72.79°,162.79°,-17.21°,5.15807
16:45,9.83°,-73.18°,163.18°,-16.82°,5.77400
16:50,8.68°,-73.55°,163.55°,-16.45°,6.55100
16:55,7.53°,-73.92°,163.92°,-16.08°,7.56178
17:00,6.39°,-74.28°,164.28°,-15.72°,8.93010
17:05,5.25°,-74.63°,164.63°,-15.37°,10.88456
17:10,4.12°,-74.98°,164.98°,-15.02°,13.89385
17:15,3.00°,-75.32°,165.32°,-14.68°,19.09611
17:20,1.90°,-75.65°,165.65°,-14.35°,30.13788
17:25,0.84°,-75.97°,165.97°,-14.03°,67.97001
