Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
05:50,-0.24°,83.61°,6.39°,-173.61°,--
05:55,0.91°,83.29°,6.71°,-173.29°,62.82213
06:00,2.00°,82.96°,7.04°,-172.96°,28.64954
06:05,3.13°,82.64°,7.36°,-172.64°,18.30651
06:10,4.28°,82.31°,7.69°,-172.31°,13.37227
06:15,5.44°,81.97°,8.03°,-171.97°,10.49835
06:20,6.61°,81.63°,8.37°,-171.63°,8.62456
06:25,7.79°,81.29°,8.71°,-171.29°,7.30872
06:30,8.97°,80.95°,9.05°,-170.95°,6.33447
06:35,10.15°,80.59°,9.41°,-170.59°,5.58419
06:40,11.34°,80.23°,9.77°,-170.23°,4.98852
06:45,12.52°,79.87°,10.13°,-169.87°,4.50398
06:50,13.70°,79.50°,10.50°,-169.50°,4.10195
06:55,14.88°,79.12°,10.88°,-169.12°,3.76282
07:00,16.06°,78.74°,11.26°,-168.74°,3.47274
07:05,17.24°,78.35°,11.65°,-168.35°,3.22164
07:10,18.42°,77.95°,12.05°,-167.95°,3.00200
07:15,19.60°,77.54°,12.46°,-167.54°,2.80814
07:20,20.78°,77.12°,12.88°,-167.12°,2.63565
07:25,21.95°,76.69°,13.31°,-166.69°,2.48109
07:30,23.12°,76.26°,13.74°,-166.26°,2.34170
07:35,24.29°,75.81°,14.19°,-165.81°,2.21527
07:40,25.46°,75.35°,14.65°,-165.35°,2.10000
07:45,26.63°,74.88°,15.12°,-164.88°,1.99439
07:50,27.79°,74.39°,15.61°,-164.39°,1.89723
07:55,28.95°,73.90°,16.10°,-163.90°,1.80747
08:00,30.11°,73.38°,16.62°,-163.38°,1.72426
08:05,31.27°,72.85°,17.15°,-162.85°,1.64685
08:10,32.42°,72.31°,17.69°,-162.31°,1.57461
08:15,33.57°,71.75°,18.25°,-161.75°,1.50700
08:20,34.71°,71.17°,18.83°,-161.17°,1.44356
08:25,35.85°,70.57°,19.43°,-160.57°,1.38388
08:30,36.99°,69.95°,20.05°,-159.95°,1.32760
08:35,38.12°,69.30°,20.70°,-159.30°,1.27441
08:40,39.25°,68.64°,21.36°,-158.64°,1.22405
08:45,40.37°,67.94°,22.06°,-157.94°,1.17627
08:50,41.49°,67.22°,22.78°,-157.22°,1.13087
08:55,42.60°,66.48°,23.52°,-156.48°,1.08765
09:00,43.70°,65.70°,24.30°,-155.70°,1.04645
09:05,44.80°,64.88°,25.12°,-154.88°,1.00712
09:10,45.89°,64.04°,25.96°,-154.04°,0.96952
09:15,46.97°,63.15°,26.85°,-153.15°,0.93355
09:20,48.04°,62.23°,27.77°,-152.23°,0.89910
09:25,49.11°,61.26°,28.74°,-151.26°,0.86607
09:30,50.16°,60.25°,29.75°,-150.25°,0.83439
