Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
05:50,-0.70°,79.52°,10.48°,-169.52°,--
05:55,0.62°,79.20°,10.80°,-169.20°,92.10010
06:00,1.68°,78.88°,11.12°,-168.88°,34.07369
06:05,2.79°,78.55°,11.45°,-168.55°,20.54959
06:10,3.92°,78.22°,11.78°,-168.22°,14.60643
06:15,5.06°,77.88°,12.12°,-167.88°,11.28980
06:20,6.22°,77.53°,12.47°,-167.53°,9.17916
06:25,7.38°,77.18°,12.82°,-167.18°,7.72357
06:30,8.54°,76.82°,13.18°,-166.82°,6.65952
06:35,9.70°,76.46°,13.54°,-166.46°,5.84798
06:40,10.87°,76.09°,13.91°,-166.09°,5.20859
06:45,12.03°,75.71°,14.29°,-165.71°,4.69170
06:50,13.20°,75.32°,14.68°,-165.32°,4.26503
06:55,14.36°,74.92°,15.08°,-164.92°,3.90670
07:00,15.52°,74.52°,15.48°,-164.52°,3.60134
07:05,16.68°,74.11°,15.89°,-164.11°,3.33787
07:10,17.84°,73.68°,16.32°,-163.68°,3.10810
07:15,18.99°,73.25°,16.75°,-163.25°,2.90582
07:20,20.14°,72.80°,17.20°,-162.80°,2.72628
07:25,21.29°,72.34°,17.66°,-162.34°,2.56575
07:30,22.44°,71.88°,18.12°,-161.88°,2.42127
07:35,23.59°,71.39°,18.61°,-161.39°,2.29047
07:40,24.73°,70.90°,19.10°,-160.90°,2.17144
07:45,25.87°,70.39°,19.61°,-160.39°,2.06258
07:50,27.00°,69.87°,20.13°,-159.87°,1.96259
07:55,28.13°,69.33°,20.67°,-159.33°,1.87037
08:00,29.26°,68.77°,21.23°,-158.77°,1.78502
08:05,30.38°,68.20°,21.80°,-158.20°,1.70574
08:10,31.50°,67.60°,22.40°,-157.60°,1.63188
08:15,32.61°,66.99°,23.01°,-156.99°,1.56287
08:20,33.72°,66.36°,23.64°,-156.36°,1.49821
08:25,34.82°,65.70°,24.30°,-155.70°,1.43748
08:30,35.92°,65.03°,24.97°,-155.03°,1.38032
08:35,37.01°,64.33°,25.67°,-154.33°,1.32639
08:40,38.10°,63.60°,26.40°,-153.60°,1.27542
08:45,39.18°,62.84°,27.16°,-152.84°,1.22715
08:50,40.25°,62.06°,27.94°,-152.06°,1.18137
08:55,41.31°,61.24°,28.76°,-151.24°,1.13789
09:00,42.36°,60.40°,29.60°,-150.40°,1.09652
09:05,43.41°,59.52°,30.48°,-149.52°,1.05713
09:10,44.45°,58.60°,31.40°,-148.60°,1.01956
09:15,45.47°,57.64°,32.36°,-147.64°,0.98371
09:20,46.48°,56.64°,33.36°,-146.64°,0.94946
09:25,47.49°,55.60°,34.40°,-145.60°,0.91673
09:30,48.48°,54.51°,35.49°,-144.51°,0.88542
09:35,49.45°,53.37°,36.63°,-143.37°,0.85547
09:40,50.42°,52.19°,37.81°,-142.19°,0.82681
09:45,51.36°,50.94°,39.06°,-140.94°,0.79938
09:50,52.29°,49.64°,40.36°,-139.64°,0.77314
09:55,53.20°,48.28°,41.72°,-138.28°,0.74804
10:00,54.09°,46.85°,43.15°,-136.85°,0.72405
10:05,54.96°,45.35°,44.65°,-135.35°,0.70115
10:10,55.81°,43.79°,46.21°,-133.79°,0.67931
10:15,56.63°,42.15°,47.85°,-132.15°,0.65851
10:20,57.43°,40.43°,49.57°,-130.43°,0.63874
10:25,58.20°,38.63°,51.37°,-128.63°,0.62001
10:30,58.94°,36.74°,53.26°,-126.74°,0.60231
10:35,59.64°,34.77°,55.23°,-124.77°,0.58564
10:40,60.32°,32.71°,57.29°,-122.71°,0.57002
10:45,60.95°,30.56°,59.44°,-120.56°,0.55546
10:50,61.54°,28.33°,61.67°,-118.33°,0.54197
10:55,62.10°,26.00°,64.00°,-116.00°,0.52958
11:00,62.60°,23.59°,66.41°,-113.59°,0.51831
11:05,63.06°,21.09°,68.91°,-111.09°,0.50819
11:10,63.47°,18.51°,71.49°,-108.51°,0.49923
11:15,63.83°,15.86°,74.14°,-105.86°,0.49147
11:20,64.13°,13.15°,76.85°,-103.15°,0.48493
11:25,64.38°,10.38°,79.62°,-100.38°,0.47963
11:30,64.56°,7.56°,82.44°,-97.56°,0.47560
11:35,64.69°,4.70°,85.30°,-94.70°,0.47284
11:40,64.76°,1.83°,88.17°,-91.83°,0.47137
11:45,64.77°,-1.05°,91.05°,-88.95°,0.47119
11:50,64.72°,-3.93°,93.93°,-86.07°,0.47232
11:55,64.60°,-6.79°,96.79°,-83.21°,0.47473
12:00,64.43°,-9.62°,99.62°,-80.38°,0.47842
12:05,64.20°,-12.41°,102.41°,-77.59°,0.48338
12:10,63.91°,-15.14°,105.14°,-74.86°,0.48959
12:15,63.57°,-17.81°,107.81°,-72.19°,0.49703
12:20,63.18°,-20.40°,110.40°,-69.60°,0.50566
12:25,62.73°,-22.92°,112.92°,-67.08°,0.51548
12:30,62.24°,-25.36°,115.36°,-64.64°,0.52644
12:35,61.70°,-27.71°,117.71°,-62.29°,0.53853
12:40,61.11°,-29.97°,119.97°,-60.03°,0.55173
12:45,60.49°,-32.14°,122.14°,-57.86°,0.56600
12:50,59.83°,-34.23°,124.23°,-55.77°,0.58134
12:55,59.13°,-36.22°,126.22°,-53.78°,0.59772
13:00,58.40°,-38.13°,128.13°,-51.87°,0.61515
13:05,57.64°,-39.95°,129.95°,-50.05°,0.63360
13:10,56.85°,-41.69°,131.69°,-48.31°,0.65309
13:15,56.04°,-43.35°,133.35°,-46.65°,0.67361
13:20,55.19°,-44.94°,134.94°,-45.06°,0.69517
13:25,54.33°,-46.45°,136.45°,-43.55°,0.71779
13:30,53.44°,-47.90°,137.90°,-42.10°,0.74148
13:35,52.54°,-49.28°,139.28°,-40.72°,0.76627
13:40,51.61°,-50.60°,140.60°,-39.40°,0.79221
13:45,50.67°,-51.86°,141.86°,-38.14°,0.81931
13:50,49.71°,-53.06°,143.06°,-36.94°,0.84763
13:55,48.74°,-54.21°,144.21°,-35.79°,0.87723
14:00,47.76°,-55.31°,145.31°,-34.69°,0.90817
14:05,46.76°,-56.37°,146.37°,-33.63°,0.94051
14:10,45.74°,-57.38°,147.38°,-32.62°,0.97434
14:15,44.72°,-58.34°,148.34°,-31.66°,1.00975
14:20,43.69°,-59.27°,149.27°,-30.73°,1.04684
14:25,42.65°,-60.16°,150.16°,-29.84°,1.08574
14:30,41.59°,-61.02°,151.02°,-28.98°,1.12656
14:35,40.53°,-61.84°,151.84°,-28.16°,1.16946
14:40,39.47°,-62.63°,152.63°,-27.37°,1.21460
14:45,38.39°,-63.40°,153.40°,-26.60°,1.26218
14:50,37.31°,-64.13°,154.13°,-25.87°,1.31240
14:55,36.22°,-64.84°,154.84°,-25.16°,1.36550
15:00,35.12°,-65.53°,155.53°,-24.47°,1.42177
15:05,34.02°,-66.19°,156.19°,-23.81°,1.48150
15:10,32.91°,-66.82°,156.82°,-23.18°,1.54506
15:15,31.80°,-67.44°,157.44°,-22.56°,1.61286
15:20,30.68°,-68.04°,158.04°,-21.96°,1.68536
15:25,29.56°,-68.62°,158.62°,-21.38°,1.76312
15:30,28.43°,-69.18°,159.18°,-20.82°,1.84677
15:35,27.30°,-69.72°,159.72°,-20.28°,1.93706
15:40,26.17°,-70.25°,160.25°,-19.75°,2.03486
15:45,25.03°,-70.76°,160.76°,-19.24°,2.14121
15:50,23.89°,-71.26°,161.26°,-18.74°,2.25737
15:55,22.75°,-71.75°,161.75°,-18.25°,2.38482
16:00,21.60°,-72.22°,162.22°,-17.78°,2.52541
16:05,20.45°,-72.68°,162.68°,-17.32°,2.68136
16:10,19.30°,-73.13°,163.13°,-16.87°,2.85546
16:15,18.15°,-73.57°,163.57°,-16.43°,3.05120
16:20,16.99°,-73.99°,163.99°,-16.01°,3.27303
16:25,15.83°,-74.41°,164.41°,-15.59°,3.52672
16:30,14.67°,-74.82°,164.82°,-15.18°,3.81986
16:35,13.51°,-75.21°,165.21°,-14.79°,4.16265
16:40,12.35°,-75.60°,165.60°,-14.40°,4.56911
16:45,11.18°,-75.99°,165.99°,-14.01°,5.05907
16:50,10.02°,-76.36°,166.36°,-13.64°,5.66152
16:55,8.85°,-76.73°,166.73°,-13.27°,6.42046
17:00,7.69°,-77.09°,167.09°,-12.91°,7.40608
17:05,6.53°,-77.44°,167.44°,-12.56°,8.73745
17:10,5.37°,-77.78°,167.78°,-12.22°,10.63357
17:15,4.22°,-78.13°,168.13°,-11.87°,13.54162
17:20,3.09°,-78.46°,168.46°,-11.54°,18.53502
17:25,1.97°,-78.79°,168.79°,-11.21°,29.00207
17:30,0.90°,-79.11°,169.11°,-10.89°,63.59143
