Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
05:50,-0.93°,77.78°,12.22°,-167.78°,--
05:55,0.46°,77.46°,12.54°,-167.46°,123.96256
06:00,1.50°,77.14°,12.86°,-167.14°,38.07461
06:05,2.60°,76.81°,13.19°,-166.81°,22.05499
06:10,3.72°,76.48°,13.52°,-166.48°,15.39923
06:15,4.85°,76.14°,13.86°,-166.14°,11.78447
06:20,6.00°,75.79°,14.21°,-165.79°,9.52049
06:25,7.15°,75.44°,14.56°,-165.44°,7.97566
06:30,8.30°,75.07°,14.93°,-165.07°,6.85510
06:35,9.45°,74.71°,15.29°,-164.71°,6.00543
06:40,10.61°,74.33°,15.67°,-164.33°,5.33904
06:45,11.76°,73.94°,16.06°,-163.94°,4.80230
06:50,12.92°,73.55°,16.45°,-163.55°,4.36060
06:55,14.07°,73.15°,16.85°,-163.15°,3.99058
07:00,15.22°,72.74°,17.26°,-162.74°,3.67597
07:05,16.37°,72.31°,17.69°,-162.31°,3.40503
07:10,17.51°,71.88°,18.12°,-161.88°,3.16914
07:15,18.66°,71.44°,18.56°,-161.44°,2.96179
07:20,19.80°,70.98°,19.02°,-160.98°,2.77800
07:25,20.94°,70.51°,19.49°,-160.51°,2.61388
07:30,22.07°,70.03°,19.97°,-160.03°,2.46634
07:35,23.20°,69.54°,20.46°,-159.54°,2.33291
07:40,24.33°,69.03°,20.97°,-159.03°,2.21161
07:45,25.46°,68.51°,21.49°,-158.51°,2.10078
07:50,26.58°,67.97°,22.03°,-157.97°,1.99907
07:55,27.69°,67.41°,22.59°,-157.41°,1.90536
08:00,28.80°,66.84°,23.16°,-156.84°,1.81869
08:05,29.91°,66.25°,23.75°,-156.25°,1.73827
08:10,31.01°,65.64°,24.36°,-155.64°,1.66340
08:15,32.11°,65.01°,24.99°,-155.01°,1.59350
08:20,33.20°,64.36°,25.64°,-154.36°,1.52807
08:25,34.29°,63.69°,26.31°,-153.69°,1.46667
08:30,35.37°,62.99°,27.01°,-152.99°,1.40892
08:35,36.44°,62.27°,27.73°,-152.27°,1.35449
08:40,37.50°,61.52°,28.48°,-151.52°,1.30309
08:45,38.56°,60.74°,29.26°,-150.74°,1.25446
08:50,39.61°,59.94°,30.06°,-149.94°,1.20838
08:55,40.65°,59.10°,30.90°,-149.10°,1.16465
09:00,41.68°,58.23°,31.77°,-148.23°,1.12310
09:05,42.70°,57.33°,32.67°,-147.33°,1.08357
09:10,43.71°,56.39°,33.61°,-146.39°,1.04591
09:15,44.71°,55.41°,34.59°,-145.41°,1.01002
09:20,45.70°,54.39°,35.61°,-144.39°,0.97578
09:25,46.68°,53.33°,36.67°,-143.33°,0.94309
09:30,47.64°,52.22°,37.78°,-142.22°,0.91187
09:35,48.59°,51.06°,38.94°,-141.06°,0.88204
09:40,49.52°,49.86°,40.14°,-139.86°,0.85354
09:45,50.43°,48.60°,41.40°,-138.60°,0.82632
09:50,51.33°,47.28°,42.72°,-137.28°,0.80031
09:55,52.21°,45.91°,44.09°,-135.91°,0.77549
10:00,53.06°,44.47°,45.53°,-134.47°,0.75181
10:05,53.90°,42.98°,47.02°,-132.98°,0.72925
10:10,54.71°,41.41°,48.59°,-131.41°,0.70778
10:15,55.50°,39.77°,50.23°,-129.77°,0.68739
10:20,56.25°,38.07°,51.93°,-128.07°,0.66806
10:25,56.98°,36.29°,53.71°,-126.29°,0.64979
10:30,57.68°,34.43°,55.57°,-124.43°,0.63258
10:35,58.35°,32.50°,57.50°,-122.50°,0.61642
10:40,58.98°,30.48°,59.52°,-120.48°,0.60132
10:45,59.57°,28.39°,61.61°,-118.39°,0.58730
10:50,60.13°,26.23°,63.77°,-116.23°,0.57436
10:55,60.64°,23.98°,66.02°,-113.98°,0.56253
11:00,61.11°,21.66°,68.34°,-111.66°,0.55181
11:05,61.53°,19.27°,70.73°,-109.27°,0.54223
11:10,61.91°,16.82°,73.18°,-106.82°,0.53381
11:15,62.23°,14.30°,75.70°,-104.30°,0.52656
11:20,62.50°,11.74°,78.26°,-101.74°,0.52051
11:25,62.72°,9.12°,80.88°,-99.12°,0.51567
11:30,62.89°,6.47°,83.53°,-96.47°,0.51205
11:35,62.99°,3.80°,86.20°,-93.80°,0.50967
11:40,63.05°,1.11°,88.89°,-91.11°,0.50853
11:45,63.04°,-1.59°,91.59°,-88.41°,0.50865
11:50,62.98°,-4.28°,94.28°,-85.72°,0.51001
11:55,62.86°,-6.95°,96.95°,-83.05°,0.51261
12:00,62.69°,-9.59°,99.59°,-80.41°,0.51644
12:05,62.46°,-12.20°,102.20°,-77.80°,0.52150
12:10,62.18°,-14.76°,104.76°,-75.24°,0.52777
12:15,61.84°,-17.26°,107.26°,-72.74°,0.53523
12:20,61.46°,-19.71°,109.71°,-70.29°,0.54386
12:25,61.03°,-22.08°,112.08°,-67.92°,0.55364
12:30,60.55°,-24.39°,114.39°,-65.61°,0.56456
12:35,60.03°,-26.62°,116.62°,-63.38°,0.57660
12:40,59.47°,-28.77°,118.77°,-61.23°,0.58973
12:45,58.87°,-30.85°,120.85°,-59.15°,0.60394
12:50,58.23°,-32.85°,122.85°,-57.15°,0.61923
12:55,57.56°,-34.77°,124.77°,-55.23°,0.63558
13:00,56.86°,-36.61°,126.61°,-53.39°,0.65299
13:05,56.12°,-38.38°,128.38°,-51.62°,0.67145
13:10,55.36°,-40.07°,130.07°,-49.93°,0.69096
13:15,54.57°,-41.69°,131.69°,-48.31°,0.71155
13:20,53.75°,-43.25°,133.25°,-46.75°,0.73321
13:25,52.91°,-44.74°,134.74°,-45.26°,0.75597
13:30,52.05°,-46.16°,136.16°,-43.84°,0.77985
13:35,51.17°,-47.52°,137.52°,-42.48°,0.80488
13:40,50.27°,-48.83°,138.83°,-41.17°,0.83110
13:45,49.35°,-50.08°,140.08°,-39.92°,0.85855
13:50,48.42°,-51.27°,141.27°,-38.73°,0.88728
13:55,47.47°,-52.42°,142.42°,-37.58°,0.91735
14:00,46.50°,-53.52°,143.52°,-36.48°,0.94883
14:05,45.53°,-54.58°,144.58°,-35.42°,0.98179
14:10,44.54°,-55.59°,145.59°,-34.41°,1.01632
14:15,43.53°,-56.56°,146.56°,-33.44°,1.05252
14:20,42.52°,-57.49°,147.49°,-32.51°,1.09050
14:25,41.50°,-58.39°,148.39°,-31.61°,1.13039
14:30,40.46°,-59.25°,149.25°,-30.75°,1.17232
14:35,39.42°,-60.08°,150.08°,-29.92°,1.21645
14:40,38.37°,-60.89°,150.89°,-29.11°,1.26297
14:45,37.31°,-61.66°,151.66°,-28.34°,1.31208
14:50,36.25°,-62.40°,152.40°,-27.60°,1.36400
14:55,35.17°,-63.12°,153.12°,-26.88°,1.41901
15:00,34.09°,-63.81°,153.81°,-26.19°,1.47738
15:05,33.01°,-64.48°,154.48°,-25.52°,1.53948
15:10,31.91°,-65.13°,155.13°,-24.87°,1.60567
15:15,30.82°,-65.75°,155.75°,-24.25°,1.67642
15:20,29.71°,-66.36°,156.36°,-23.64°,1.75224
15:25,28.61°,-66.95°,156.95°,-23.05°,1.83373
15:30,27.49°,-67.51°,157.51°,-22.49°,1.92159
15:35,26.38°,-68.07°,158.07°,-21.93°,2.01666
15:40,25.25°,-68.60°,158.60°,-21.40°,2.11991
